id	county	rgo_code	rgo_code_st	rgo_code_no	rgo_name	msa_code	msa_name
19135	Monroe County	IA03	IA	03	Chariton Valley Planning & Development Council of Governments	0	#N/A
19137	Montgomery County	IA15	IA	15	Southwest Iowa Planning Council	0	#N/A
19139	Muscatine County	IA02	IA	02	Bi-State Regional Commission	0	#N/A
19141	O'Brien County	IA09	IA	09	Northwest Iowa Planning and Development Commission	0	#N/A
19143	Osceola County	IA09	IA	09	Northwest Iowa Planning and Development Commission	0	#N/A
19145	Page County	IA15	IA	15	Southwest Iowa Planning Council	0	#N/A
19147	Palo Alto County	IA09	IA	09	Northwest Iowa Planning and Development Commission	0	#N/A
19151	Pocahontas County	IA07	IA	07	MIDAS Council of Governments	0	#N/A
19157	Poweshiek County	IA10	IA	10	Region 6 Planning Commission	0	#N/A
19159	Ringgold County	IA14	IA	14	Southern Iowa Council of Governments	0	#N/A
19161	Sac County	IA11	IA	11	Region XII Council of Governments	0	#N/A
19165	Shelby County	IA15	IA	15	Southwest Iowa Planning Council	0	#N/A
19167	Sioux County	IA09	IA	09	Northwest Iowa Planning and Development Commission	0	#N/A
19171	Tama County	IA05	IA	05	East Central Iowa Council of Governments	0	#N/A
19173	Taylor County	IA14	IA	14	Southern Iowa Council of Governments	0	#N/A
19175	Union County	IA14	IA	14	Southern Iowa Council of Governments	0	#N/A
19177	Van Buren County	IA01	IA	01	Area 15 Regional Planning Commission	0	#N/A
19179	Wapello County	IA01	IA	01	Area 15 Regional Planning Commission	0	#N/A
19185	Wayne County	IA03	IA	03	Chariton Valley Planning & Development Council of Governments	0	#N/A
19187	Webster County	IA07	IA	07	MIDAS Council of Governments	0	#N/A
19189	Winnebago County	IA08	IA	08	North Iowa Area Council of Governments	0	#N/A
19191	Winneshiek County	IA16	IA	16	Upper Explorerland Regional Planning Commission	0	#N/A
19195	Worth County	IA08	IA	08	North Iowa Area Council of Governments	0	#N/A
19197	Wright County	IA07	IA	07	MIDAS Council of Governments	0	#N/A
20001	Allen County	KS04	KS	04	Southeast Kansas Regional Planning Commission	0	#N/A
20003	Anderson County	KS04	KS	04	Southeast Kansas Regional Planning Commission	0	#N/A
20005	Atchison County	MO06	MO	06	Mo-Kan Regional Council	0	#N/A
20007	Barber County	KS05	KS	05	Great Plains Development Inc	0	#N/A
20009	Barton County	KS05	KS	05	Great Plains Development Inc	0	#N/A
20011	Bourbon County	KS04	KS	04	Southeast Kansas Regional Planning Commission	0	#N/A
20013	Brown County	KS99	KS	99	None	0	#N/A
20017	Chase County	KS02	KS	02	North Central Regional Planning Commission	0	#N/A
20019	Chautauqua County	KS03	KS	03	South Central Kansas Economic Development District	0	#N/A
20021	Cherokee County	KS04	KS	04	Southeast Kansas Regional Planning Commission	0	#N/A
20023	Cheyenne County	KS06	KS	06	Northwest Kansan Planning and Development Commission	0	#N/A
20025	Clark County	KS05	KS	05	Great Plains Development Inc	0	#N/A
20027	Clay County	KS02	KS	02	North Central Regional Planning Commission	0	#N/A
20029	Cloud County	KS02	KS	02	North Central Regional Planning Commission	0	#N/A
20031	Coffey County	KS04	KS	04	Southeast Kansas Regional Planning Commission	0	#N/A
20033	Comanche County	KS05	KS	05	Great Plains Development Inc	0	#N/A
20035	Cowley County	KS03	KS	03	South Central Kansas Economic Development District	0	#N/A
20037	Crawford County	KS04	KS	04	Southeast Kansas Regional Planning Commission	0	#N/A
20039	Decatur County	KS06	KS	06	Northwest Kansan Planning and Development Commission	0	#N/A
20041	Dickinson County	KS02	KS	02	North Central Regional Planning Commission	0	#N/A
20047	Edwards County	KS05	KS	05	Great Plains Development Inc	0	#N/A
20049	Elk County	KS03	KS	03	South Central Kansas Economic Development District	0	#N/A
20051	Ellis County	KS06	KS	06	Northwest Kansan Planning and Development Commission	0	#N/A
20053	Ellsworth County	KS02	KS	02	North Central Regional Planning Commission	0	#N/A
20055	Finney County	KS05	KS	05	Great Plains Development Inc	0	#N/A
20057	Ford County	KS05	KS	05	Great Plains Development Inc	0	#N/A
20059	Franklin County	KS99	KS	99	None	0	#N/A
20061	Geary County	KS02	KS	02	North Central Regional Planning Commission	0	#N/A
20063	Gove County	KS06	KS	06	Northwest Kansan Planning and Development Commission	0	#N/A
20065	Graham County	KS06	KS	06	Northwest Kansan Planning and Development Commission	0	#N/A
20067	Grant County	KS05	KS	05	Great Plains Development Inc	0	#N/A
20069	Gray County	KS05	KS	05	Great Plains Development Inc	0	#N/A
20071	Greeley County	KS05	KS	05	Great Plains Development Inc	0	#N/A
20073	Greenwood County	KS03	KS	03	South Central Kansas Economic Development District	0	#N/A
20075	Hamilton County	KS05	KS	05	Great Plains Development Inc	0	#N/A
20077	Harper County	KS03	KS	03	South Central Kansas Economic Development District	0	#N/A
20081	Haskell County	KS05	KS	05	Great Plains Development Inc	0	#N/A
20083	Hodgeman County	KS05	KS	05	Great Plains Development Inc	0	#N/A
20089	Jewell County	KS02	KS	02	North Central Regional Planning Commission	0	#N/A
20093	Kearny County	KS99	KS	99	Great Plains Development Inc	0	#N/A
20097	Kiowa County	KS05	KS	05	Great Plains Development Inc	0	#N/A
20099	Labette County	KS04	KS	04	Southeast Kansas Regional Planning Commission	0	#N/A
20101	Lane County	KS05	KS	05	Great Plains Development Inc	0	#N/A
20105	Lincoln County	KS02	KS	02	North Central Regional Planning Commission	0	#N/A
20109	Logan County	KS06	KS	06	Northwest Kansan Planning and Development Commission	0	#N/A
20111	Lyon County	KS02	KS	02	North Central Regional Planning Commission	0	#N/A
20113	McPherson County	KS03	KS	03	South Central Kansas Economic Development District	0	#N/A
20115	Marion County	KS03	KS	03	South Central Kansas Economic Development District	0	#N/A
20117	Marshall County	KS02	KS	02	North Central Regional Planning Commission	0	#N/A
20119	Meade County	KS05	KS	05	Great Plains Development Inc	0	#N/A
20123	Mitchell County	KS02	KS	02	North Central Regional Planning Commission	0	#N/A
20125	Montgomery County	KS04	KS	04	Southeast Kansas Regional Planning Commission	0	#N/A
20127	Morris County	KS02	KS	02	North Central Regional Planning Commission	0	#N/A
20129	Morton County	KS05	KS	05	Great Plains Development Inc	0	#N/A
20131	Nemaha County	KS99	KS	99	None	0	#N/A
20133	Neosho County	KS04	KS	04	Southeast Kansas Regional Planning Commission	0	#N/A
20135	Ness County	KS05	KS	05	Great Plains Development Inc	0	#N/A
20137	Norton County	KS06	KS	06	Northwest Kansan Planning and Development Commission	0	#N/A
20141	Osborne County	KS06	KS	06	Northwest Kansan Planning and Development Commission	0	#N/A
20143	Ottawa County	KS02	KS	02	North Central Regional Planning Commission	0	#N/A
20145	Pawnee County	KS99	KS	99	Great Plains Development Inc	0	#N/A
20147	Phillips County	KS06	KS	06	Northwest Kansan Planning and Development Commission	0	#N/A
20151	Pratt County	KS05	KS	05	Great Plains Development Inc	0	#N/A
20153	Rawlins County	KS06	KS	06	Northwest Kansan Planning and Development Commission	0	#N/A
20155	Reno County	KS03	KS	03	South Central Kansas Economic Development District	0	#N/A
20157	Republic County	KS02	KS	02	North Central Regional Planning Commission	0	#N/A
20159	Rice County	KS03	KS	03	South Central Kansas Economic Development District	0	#N/A
20163	Rooks County	KS06	KS	06	Northwest Kansan Planning and Development Commission	0	#N/A
20165	Rush County	KS99	KS	99	Great Plains Development Inc	0	#N/A
20167	Russell County	KS06	KS	06	Northwest Kansan Planning and Development Commission	0	#N/A
20169	Saline County	KS02	KS	02	North Central Regional Planning Commission	0	#N/A
20171	Scott County	KS05	KS	05	Great Plains Development Inc	0	#N/A
20175	Seward County	KS05	KS	05	Great Plains Development Inc	0	#N/A
20179	Sheridan County	KS06	KS	06	Northwest Kansan Planning and Development Commission	0	#N/A
20181	Sherman County	KS06	KS	06	Northwest Kansan Planning and Development Commission	0	#N/A
20183	Smith County	KS06	KS	06	Northwest Kansan Planning and Development Commission	0	#N/A
20185	Stafford County	KS05	KS	05	Great Plains Development Inc	0	#N/A
20187	Stanton County	KS05	KS	05	Great Plains Development Inc	0	#N/A
20189	Stevens County	KS05	KS	05	Great Plains Development Inc	0	#N/A
20193	Thomas County	KS06	KS	06	Northwest Kansan Planning and Development Commission	0	#N/A
20195	Trego County	KS06	KS	06	Northwest Kansan Planning and Development Commission	0	#N/A
20199	Wallace County	KS06	KS	06	Northwest Kansan Planning and Development Commission	0	#N/A
20201	Washington County	KS02	KS	02	North Central Regional Planning Commission	0	#N/A
20203	Wichita County	KS05	KS	05	Great Plains Development Inc	0	#N/A
20205	Wilson County	KS04	KS	04	Southeast Kansas Regional Planning Commission	0	#N/A
20207	Woodson County	KS04	KS	04	Southeast Kansas Regional Planning Commission	0	#N/A
21001	Adair County	KY11	KY	11	Lake Cumberland Area Development District	0	#N/A
21005	Anderson County	KY04	KY	04	Bluegrass Area Development District	0	#N/A
21007	Ballard County	KY14	KY	14	Purchase Area Development District	0	#N/A
21009	Barren County	KY02	KY	02	Barren River Area Development District	0	#N/A
21011	Bath County	KY08	KY	08	Gateway Area Development DIstrict	0	#N/A
21013	Bell County	KY06	KY	06	Cumberland Valley Area Development District	0	#N/A
21021	Boyle County	KY04	KY	04	Bluegrass Area Development District	0	#N/A
21025	Breathitt County	KY10	KY	10	Kentucky River Area Development District	0	#N/A
21027	Breckinridge County	KY12	KY	12	Lincoln Trail Area Development District	0	#N/A
21033	Caldwell County	KY13	KY	13	Pennyrile Area Development District	0	#N/A
21035	Calloway County	KY14	KY	14	Purchase Area Development District	0	#N/A
21039	Carlisle County	KY14	KY	14	Purchase Area Development District	0	#N/A
21041	Carroll County	KY15	KY	15	Northern Kentucky Area Development District	0	#N/A
21043	Carter County	KY07	KY	07	Fivco Area Development District	0	#N/A
21045	Casey County	KY11	KY	11	Lake Cumberland Area Development District	0	#N/A
21051	Clay County	KY06	KY	06	Cumberland Valley Area Development District	0	#N/A
21053	Clinton County	KY11	KY	11	Lake Cumberland Area Development District	0	#N/A
21055	Crittenden County	KY13	KY	13	Pennyrile Area Development District	0	#N/A
21057	Cumberland County	KY11	KY	11	Lake Cumberland Area Development District	0	#N/A
21063	Elliott County	KY07	KY	07	Fivco Area Development District	0	#N/A
21065	Estill County	KY04	KY	04	Bluegrass Area Development District	0	#N/A
21069	Fleming County	KY05	KY	05	Buffalo Trace Area Development District	0	#N/A
21071	Floyd County	KY15	KY	15	Northern Kentucky Area Development District	0	#N/A
21073	Franklin County	KY04	KY	04	Bluegrass Area Development District	0	#N/A
21075	Fulton County	KY14	KY	14	Purchase Area Development District	0	#N/A
21079	Garrard County	KY04	KY	04	Bluegrass Area Development District	0	#N/A
21083	Graves County	KY14	KY	14	Purchase Area Development District	0	#N/A
21085	Grayson County	KY12	KY	12	Lincoln Trail Area Development District	0	#N/A
21087	Green County	KY11	KY	11	Lake Cumberland Area Development District	0	#N/A
21095	Harlan County	KY06	KY	06	Cumberland Valley Area Development District	0	#N/A
21097	Harrison County	KY04	KY	04	Bluegrass Area Development District	0	#N/A
21099	Hart County	KY02	KY	02	Barren River Area Development District	0	#N/A
21105	Hickman County	KY14	KY	14	Purchase Area Development District	0	#N/A
21107	Hopkins County	KY13	KY	13	Pennyrile Area Development District	0	#N/A
21109	Jackson County	KY06	KY	06	Cumberland Valley Area Development District	0	#N/A
21115	Johnson County	KY03	KY	03	Big Sandy Area Development District	0	#N/A
21119	Knott County	KY10	KY	10	Kentucky River Area Development District	0	#N/A
21121	Knox County	KY06	KY	06	Cumberland Valley Area Development District	0	#N/A
21125	Laurel County	KY06	KY	06	Cumberland Valley Area Development District	0	#N/A
21127	Lawrence County	KY07	KY	07	Fivco Area Development District	0	#N/A
21129	Lee County	KY10	KY	10	Kentucky River Area Development District	0	#N/A
21131	Leslie County	KY10	KY	10	Kentucky River Area Development District	0	#N/A
21133	Letcher County	KY10	KY	10	Kentucky River Area Development District	0	#N/A
21135	Lewis County	KY05	KY	05	Buffalo Trace Area Development District	0	#N/A
21137	Lincoln County	KY04	KY	04	Bluegrass Area Development District	0	#N/A
21139	Livingston County	KY13	KY	13	Pennyrile Area Development District	0	#N/A
21141	Logan County	KY02	KY	02	Barren River Area Development District	0	#N/A
21143	Lyon County	KY13	KY	13	Pennyrile Area Development District	0	#N/A
21145	McCracken County	KY14	KY	14	Purchase Area Development District	0	#N/A
21147	McCreary County	KY11	KY	11	Lake Cumberland Area Development District	0	#N/A
21151	Madison County	KY04	KY	04	Bluegrass Area Development District	0	#N/A
21153	Magoffin County	KY03	KY	03	Big Sandy Area Development District	0	#N/A
21155	Marion County	KY12	KY	12	Lincoln Trail Area Development District	0	#N/A
21157	Marshall County	KY14	KY	14	Purchase Area Development District	0	#N/A
21159	Martin County	KY03	KY	03	Big Sandy Area Development District	0	#N/A
21161	Mason County	KY05	KY	05	Buffalo Trace Area Development District	0	#N/A
21165	Menifee County	KY08	KY	08	Gateway Area Development DIstrict	0	#N/A
21167	Mercer County	KY04	KY	04	Bluegrass Area Development District	0	#N/A
21169	Metcalfe County	KY02	KY	02	Barren River Area Development District	0	#N/A
21171	Monroe County	KY02	KY	02	Barren River Area Development District	0	#N/A
21173	Montgomery County	KY08	KY	08	Gateway Area Development DIstrict	0	#N/A
21175	Morgan County	KY08	KY	08	Gateway Area Development DIstrict	0	#N/A
21177	Muhlenberg County	KY13	KY	13	Pennyrile Area Development District	0	#N/A
21179	Nelson County	KY12	KY	12	Lincoln Trail Area Development District	0	#N/A
21181	Nicholas County	KY04	KY	04	Bluegrass Area Development District	0	#N/A
21183	Ohio County	KY09	KY	09	Green River Area Development District	0	#N/A
21187	Owen County	KY15	KY	15	Northern Kentucky Area Development District	0	#N/A
21189	Owsley County	KY10	KY	10	Kentucky River Area Development District	0	#N/A
21193	Perry County	KY10	KY	10	Kentucky River Area Development District	0	#N/A
21195	Pike County	KY03	KY	03	Big Sandy Area Development District	0	#N/A
21197	Powell County	KY04	KY	04	Bluegrass Area Development District	0	#N/A
21199	Pulaski County	KY11	KY	11	Lake Cumberland Area Development District	0	#N/A
21201	Robertson County	KY05	KY	05	Buffalo Trace Area Development District	0	#N/A
21203	Rockcastle County	KY06	KY	06	Cumberland Valley Area Development District	0	#N/A
21205	Rowan County	KY08	KY	08	Gateway Area Development DIstrict	0	#N/A
21207	Russell County	KY11	KY	11	Lake Cumberland Area Development District	0	#N/A
21213	Simpson County	KY02	KY	02	Barren River Area Development District	0	#N/A
21217	Taylor County	KY11	KY	11	Lake Cumberland Area Development District	0	#N/A
21219	Todd County	KY13	KY	13	Pennyrile Area Development District	0	#N/A
21225	Union County	KY09	KY	09	Green River Area Development District	0	#N/A
21229	Washington County	KY12	KY	12	Lincoln Trail Area Development District	0	#N/A
21231	Wayne County	KY11	KY	11	Lake Cumberland Area Development District	0	#N/A
21233	Webster County	KY09	KY	09	Green River Area Development District	0	#N/A
21235	Whitley County	KY06	KY	06	Cumberland Valley Area Development District	0	#N/A
21237	Wolfe County	KY10	KY	10	Kentucky River Area Development District	0	#N/A
22003	Allen Parish	LA05	LA	05	Imperial Calcasieu Regional Planning and Development District	0	#N/A
22007	Assumption Parish	LA03	LA	03	South Central Planning and Development Commission	0	#N/A
22009	Avoyelles Parish	LA06	LA	06	Kisatchie-Delta Regional Planning and Development District	0	#N/A
22011	Beauregard Parish	LA05	LA	05	Imperial Calcasieu Regional Planning and Development District	0	#N/A
22013	Bienville Parish	LA07	LA	07	Coordinating and Development District	0	#N/A
22021	Caldwell Parish	LA08	LA	08	Northern Delta Regional Planning and Development District	0	#N/A
22025	Catahoula Parish	LA06	LA	06	Kisatchie-Delta Regional Planning and Development District	0	#N/A
22027	Claiborne Parish	LA07	LA	07	Coordinating and Development District	0	#N/A
22029	Concordia Parish	LA06	LA	06	Kisatchie-Delta Regional Planning and Development District	0	#N/A
22035	East Carroll Parish	LA08	LA	08	Northern Delta Regional Planning and Development District	0	#N/A
22039	Evangeline Parish	LA04	LA	04	Acadiana Planning Commission	0	#N/A
22041	Franklin Parish	LA08	LA	08	Northern Delta Regional Planning and Development District	0	#N/A
22049	Jackson Parish	LA08	LA	08	Northern Delta Regional Planning and Development District	0	#N/A
22053	Jefferson Davis Parish	LA05	LA	05	Imperial Calcasieu Regional Planning and Development District	0	#N/A
22059	LaSalle Parish	LA06	LA	06	Kisatchie-Delta Regional Planning and Development District	0	#N/A
22061	Lincoln Parish	LA07	LA	07	Coordinating and Development District	0	#N/A
22065	Madison Parish	LA08	LA	08	Northern Delta Regional Planning and Development District	0	#N/A
22067	Morehouse Parish	LA08	LA	08	Northern Delta Regional Planning and Development District	0	#N/A
22069	Natchitoches Parish	LA07	LA	07	Coordinating and Development District	0	#N/A
22081	Red River Parish	LA07	LA	07	Coordinating and Development District	0	#N/A
22083	Richland Parish	LA08	LA	08	Northern Delta Regional Planning and Development District	0	#N/A
